match_id,team,Date,baseline,goals_scored,rest,home_adv,form,opp_form,season_stage,travel,predicted
1949,Leicester,2021-09-19,0.880697731728931,1,0.07031549552111097,0.0,0.5098212192336675,-0.45229113211707783,0.0013968649506358572,0.05238281082503731,1.0623229901423046
1950,Brentford,2021-09-25,0.880697731728931,3,0.06711933663378775,0.34261488630415415,0.5288097017448152,-0.6750297421573175,0.0013968649506358572,0.0,1.1456087792050067
1950,Liverpool,2021-09-25,0.880697731728931,3,0.06711933663378775,0.0,1.1226389868044933,-0.3179671121480972,0.0013968649506358572,0.05238281082503731,1.8062686187947883
1951,Watford,2021-09-25,0.880697731728931,1,0.06711933663378775,0.34261488630415415,0.3981492862473487,-0.19369714670141489,0.0013968649506358572,0.0,1.4962809591634427
1951,Newcastle,2021-09-25,0.880697731728931,1,0.07031549552111097,0.0,0.3221368703323297,-0.2394025267202595,0.0013968649506358572,0.05238281082503731,1.0875272466377852
1952,Leicester,2021-09-25,0.880697731728931,2,0.06328394596899987,0.34261488630415415,0.5100147873429758,-0.05653708470429887,0.0013968649506358572,0.0,1.7414711315913975
1952,Burnley,2021-09-25,0.880697731728931,2,0.06711933663378775,0.0,0.09402657620161851,-0.306665949110231,0.0013968649506358572,0.05238281082503731,0.7889573712297794
1953,Chelsea,2021-09-25,0.880697731728931,0,0.06328394596899987,0.34261488630415415,0.9702909740024465,-0.5195575048204668,0.0013968649506358572,0.0,1.7387268981347006
1953,Man City,2021-09-25,0.880697731728931,1,0.06711933663378775,0.0,0.864073794636423,-0.5834246571667542,0.0013968649506358572,0.06547851353129663,1.2953415843143201
1954,Everton,2021-09-25,0.880697731728931,2,0.06711933663378775,0.34261488630415415,0.8185985787656802,-7.81471008800846e-05,0.0013968649506358572,0.0,2.1103492512823085
1954,Norwich,2021-09-25,0.880697731728931,0,0.06711933663378775,0.0,0.00012996609878751205,-0.49221378737916094,0.0013968649506358572,0.05238281082503731,0.5095129228580184
1955,Man United,2021-09-25,0.880697731728931,0,0.06328394596899987,0.34261488630415415,1.025911445584175,-0.38266068312538043,0.0013968649506358572,0.0,1.9312441914115155
1955,Aston Villa,2021-09-25,0.880697731728931,1,0.06711933663378775,0.0,0.6364012942909342,-0.6168685986580014,0.0013968649506358572,0.05238281082503731,1.0211294397713246
1956,Leeds,2021-09-25,0.880697731728931,1,0.07031549552111097,0.34261488630415415,0.43200726330619243,-0.49874369781207034,0.0013968649506358572,0.0,1.2282885439989542
1956,West Ham,2021-09-25,0.880697731728931,2,0.06328394596899987,0.0,0.829458444004947,-0.25976093382409177,0.0013968649506358572,0.05238281082503731,1.5674588636544593
1957,Southampton,2021-09-26,0.880697731728931,0,0.07031549552111097,0.34261488630415415,0.30858888402800955,-0.12766584329504566,0.0013968649506358572,0.0,1.4759480192377958
1957,Wolves,2021-09-26,0.880697731728931,1,0.07031549552111097,0.0,0.21232050088378115,-0.1855509003931627,0.0013968649506358572,0.05238281082503731,1.0315625035163334
1958,Arsenal,2021-09-26,0.880697731728931,3,0.07031549552111097,0.34261488630415415,0.5601585501432292,-0.5271518249268541,0.0013968649506358572,0.0,1.3280317037212073
1958,Tottenham,2021-09-26,0.880697731728931,1,0.06711933663378775,0.0,0.876703874908822,-0.3368168094239281,0.0013968649506358572,0.007936789518945046,1.4970377883171935
1959,Crystal Palace,2021-09-27,0.880697731728931,1,0.07301993765653832,0.34261488630415415,0.3845183996497598,-0.5329279054175071,0.0013968649506358572,0.0,1.1493199148725122
1959,Brighton,2021-09-27,0.880697731728931,1,0.07031549552111097,0.0,0.8863100488960662,-0.23120643343159086,0.0013968649506358572,0.05238281082503731,1.6598965184901906
1960,Brighton,2021-10-02,0.880697731728931,0,0.05859624626759248,0.34261488630415415,0.8683286539916033,-0.3984951592311902,0.0018624866008478097,0.0,1.7536048456619384
1960,Arsenal,2021-10-02,0.880697731728931,0,0.06328394596899987,0.0,0.6627355416608277,-0.5221159021745604,0.0018624866008478097,0.05238281082503731,1.1388466146100833
1961,Wolves,2021-10-02,0.880697731728931,2,0.06328394596899987,0.34261488630415415,0.3612644281680326,-0.1735441581904495,0.0018624866008478097,0.0,1.4761793205805158
1961,Newcastle,2021-10-02,0.880697731728931,1,0.06711933663378775,0.0,0.2886205240292359,-0.21722409132700693,0.0018624866008478097,0.05238281082503731,1.0734587984908328
1962,Leeds,2021-10-02,0.880697731728931,1,0.06711933663378775,0.34261488630415415,0.34355572051616723,-0.22196204314645246,0.0018624866008478097,0.0,1.4138881186374357
1962,Watford,2021-10-02,0.880697731728931,0,0.06711933663378775,0.0,0.3691440949411024,-0.20657605175178792,0.0018624866008478097,0.05238281082503731,1.1646304089779185
1963,Burnley,2021-10-02,0.880697731728931,0,0.06711933663378775,0.34261488630415415,0.13204801400952326,-3.90735504400423e-05,0.0018624866008478097,0.0,1.424303381726804
1963,Norwich,2021-10-02,0.880697731728931,0,0.06711933663378775,0.0,6.498304939375602e-05,-0.0793989322453108,0.0018624866008478097,0.05238281082503731,0.9227284165926867
1964,Man United,2021-10-02,0.880697731728931,1,0.06711933663378775,0.34261488630415415,0.9381293523356575,-0.5017588431553873,0.0018624866008478097,0.0,1.728664950447991
1964,Everton,2021-10-02,0.880697731728931,1,0.06711933663378775,0.0,0.8344729189264102,-0.5640862487948075,0.0018624866008478097,0.05238281082503731,1.2724490359202065
1965,Chelsea,2021-10-02,0.880697731728931,3,0.06711933663378775,0.34261488630415415,0.9103191165447934,-0.19503622998290407,0.0018624866008478097,0.0,2.0075773278296096
1965,Southampton,2021-10-02,0.880697731728931,1,0.06328394596899987,0.0,0.3243638938314328,-0.547364278049184,0.0018624866008478097,0.05238281082503731,0.7752265909060647
1966,Crystal Palace,2021-10-03,0.880697731728931,2,0.06328394596899987,0.34261488630415415,0.44736337755102196,-0.2555937543414382,0.0018624866008478097,0.0,1.4802286738125165
1966,Leicester,2021-10-03,0.880697731728931,2,0.07031549552111097,0.0,0.42507684548891594,-0.2689943863952795,0.0018624866008478097,0.05238281082503731,1.1613409837695634
1967,Tottenham,2021-10-03,0.880697731728931,2,0.06711933663378775,0.34261488630415415,0.6934561151805531,-0.446982291028497,0.0018624866008478097,0.0,1.5387682654197767
1967,Aston Villa,2021-10-03,0.880697731728931,1,0.07031549552111097,0.0,0.7433742766890371,-0.4169670821429111,0.0018624866008478097,0.05238281082503731,1.3316657192220531
1968,West Ham,2021-10-03,0.880697731728931,1,0.07031549552111097,0.34261488630415415,0.7548681256373295,-0.3123747257535327,0.0018624866008478097,0.0,1.7379840000388405
1968,Brentford,2021-10-03,0.880697731728931,2,0.07031549552111097,0.0,0.5195090285985496,-0.4538934084786806,0.0018624866008478097,0.05238281082503731,1.0708741447957961
1969,Liverpool,2021-10-03,0.880697731728931,2,0.07031549552111097,0.34261488630415415,1.0290104859001739,-0.5921262867157823,0.0018624866008478097,0.0,1.7323747993394358
1969,Man City,2021-10-03,0.880697731728931,2,0.07031549552111097,0.0,0.9847626157248526,-0.6187320154910463,0.0018624866008478097,0.03097908167072099,1.3498853957554169
1970,Brentford,2021-10-16,0.880697731728931,0,0.08065600956833317,0.34261488630415415,0.5998934179341309,-0.5293340884903988,0.0018624866008478097,0.0,1.3763904436459982
1970,Chelsea,2021-10-16,0.880697731728931,1,0.08203474477462948,0.0,0.8803331878159666,-0.3607089224494118,0.0018624866008478097,0.05238281082503731,1.5366020392960005
1971,Southampton,2021-10-16,0.880697731728931,1,0.08203474477462948,0.34261488630415415,0.2897340357787874,-0.23111400060879736,0.0018624866008478097,0.0,1.3658298845785526
1971,Leeds,2021-10-16,0.880697731728931,0,0.08203474477462948,0.0,0.38436467502986865,-0.17421369983119409,0.0018624866008478097,0.05238281082503731,1.2271287491281202
1972,Norwich,2021-10-16,0.880697731728931,0,0.08203474477462948,0.34261488630415415,0.04254985447905389,-0.46557951065992564,0.0018624866008478097,0.0,0.8841801932276906
1972,Brighton,2021-10-16,0.880697731728931,0,0.08203474477462948,0.0,0.7743032306306576,-0.025584731721800705,0.0018624866008478097,0.05238281082503731,1.7656962728383023
1973,Aston Villa,2021-10-16,0.880697731728931,2,0.08065600956833317,0.34261488630415415,0.6693086790250177,-0.3386988001827296,0.0018624866008478097,0.0,1.636440993044554
1973,Wolves,2021-10-16,0.880697731728931,3,0.08203474477462948,0.0,0.5632884806732293,-0.40244751014031327,0.0018624866008478097,0.05238281082503731,1.1778187444623616
1974,Leicester,2021-10-16,0.880697731728931,4,0.08065600956833317,0.34261488630415415,0.425125237516243,-0.5376950738632106,0.0018624866008478097,0.0,1.1932612778552987
1974,Man United,2021-10-16,0.880697731728931,2,0.08203474477462948,0.0,0.8942383057113988,-0.2556228519036225,0.0018624866008478097,0.05238281082503731,1.6555932277372218
1975,Watford,2021-10-16,0.880697731728931,0,0.08203474477462948,0.34261488630415415,0.35464149928797917,-0.5394527622647493,0.0018624866008478097,0.0,1.1223985864317922
1975,Liverpool,2021-10-16,0.880697731728931,5,0.08065600956833317,0.0,0.8971615095393,-0.21324180135954893,0.0018624866008478097,0.05238281082503731,1.6995187469029003
1976,Man City,2021-10-16,0.880697731728931,2,0.08065600956833317,0.34261488630415415,0.9600723003603534,-0.11639505096239744,0.0018624866008478097,0.0,2.149508363600222
1976,Burnley,2021-10-16,0.880697731728931,0,0.08203474477462948,0.0,0.19357609586783264,-0.5772802877702786,0.0018624866008478097,0.05238281082503731,0.6332735820269995
1977,Everton,2021-10-17,0.880697731728931,0,0.08326834995921037,0.34261488630415415,0.842410089006775,-0.35477267897224374,0.0018624866008478097,0.0,1.7960808646276745
1977,West Ham,2021-10-17,0.880697731728931,1,0.08203474477462948,0.0,0.5900208775904497,-0.5065313710435004,0.0018624866008478097,0.05238281082503731,1.1004672804763949
1978,Newcastle,2021-10-17,0.880697731728931,2,0.08326834995921037,0.34261488630415415,0.27186235087768895,-0.36187471075093963,0.0018624866008478097,0.0,1.2184310947198926
1978,Tottenham,2021-10-17,0.880697731728931,3,0.08203474477462948,0.0,0.6018322353164185,-0.16346766393496678,0.0018624866008478097,0.05238281082503731,1.4553423453108971
1979,Arsenal,2021-10-18,0.880697731728931,2,0.08437859462533318,0.34261488630415415,0.756541400373984,-0.2878883628771238,0.0018624866008478097,0.0,1.7782067367561263
1979,Crystal Palace,2021-10-18,0.880697731728931,2,0.08326834995921037,0.0,0.478785866501653,-0.45489952908140197,0.0018624866008478097,0.05238281082503731,1.0420977165342775
1980,Arsenal,2021-10-22,0.880697731728931,3,0.05273662164083323,0.34261488630415415,0.845961692684919,-0.35461492474964074,0.002328108251059762,0.0,1.7697241158602568
1980,Aston Villa,2021-10-22,0.880697731728931,1,0.06328394596899987,0.0,0.5897585172386509,-0.5086669089530885,0.002328108251059762,0.05238281082503731,1.0797842050595903
1981,Chelsea,2021-10-23,0.880697731728931,7,0.06711933663378775,0.34261488630415415,0.9503749493602673,-0.06392275575406171,0.002328108251059762,0.0,2.179212256524138
1981,Norwich,2021-10-23,0.880697731728931,0,0.06711933663378775,0.0,0.10630965314824095,-0.5714493836041675,0.002328108251059762,0.05238281082503731,0.5373882569828893
1982,Crystal Palace,2021-10-23,0.880697731728931,1,0.05859624626759248,0.34261488630415415,0.4944971109769686,-0.13286422186064475,0.002328108251059762,0.0,1.6458698616680612
1982,Newcastle,2021-10-23,0.880697731728931,1,0.06328394596899987,0.0,0.2209659013475585,-0.29733535111804604,0.002328108251059762,0.05238281082503731,0.9223231470035402
1983,Everton,2021-10-23,0.880697731728931,2,0.06328394596899987,0.34261488630415415,0.7188265851838865,-0.2088816804660972,0.002328108251059762,0.0,1.7988695769709342
1983,Watford,2021-10-23,0.880697731728931,5,0.06711933663378775,0.0,0.34739020146141764,-0.43222205014781495,0.002328108251059762,0.05238281082503731,0.9176961387524185
1984,Leeds,2021-10-23,0.880697731728931,1,0.06711933663378775,0.34261488630415415,0.36225178933236235,-0.47613173945033294,0.002328108251059762,0.0,1.178880112799962
1984,Wolves,2021-10-23,0.880697731728931,1,0.06711933663378775,0.0,0.7918525957888987,-0.21781778009072142,0.002328108251059762,0.05238281082503731,1.576562803136993
1985,Southampton,2021-10-23,0.880697731728931,2,0.06711933663378775,0.34261488630415415,0.35745383266117875,-0.10932791537436008,0.002328108251059762,0.0,1.5408859802047514
1985,Burnley,2021-10-23,0.880697731728931,2,0.06711933663378775,0.0,0.18182277384263035,-0.21493282464850047,0.002328108251059762,0.05238281082503731,0.9694179366329456
1986,Brighton,2021-10-23,0.880697731728931,1,0.06711933663378775,0.34261488630415415,0.769807881904542,-0.5698572882975268,0.002328108251059762,0.0,1.492710656524948
1986,Man City,2021-10-23,0.880697731728931,4,0.06711933663378775,0.0,0.9477271426781038,-0.462876509849189,0.002328108251059762,0.05238281082503731,1.4873786202677306
1987,West Ham,2021-10-24,0.880697731728931,1,0.06711933663378775,0.34261488630415415,0.592631979475724,-0.3343285250549539,0.002328108251059762,0.0,1.5510635173387028
1987,Tottenham,2021-10-24,0.880697731728931,0,0.06711933663378775,0.0,0.5560202953843514,-0.3563427041121866,0.002328108251059762,0.05238281082503731,1.2022055787109807
1988,Brentford,2021-10-24,0.880697731728931,1,0.07031549552111097,0.34261488630415415,0.5975682496475645,-0.25563740068471463,0.002328108251059762,0.0,1.6378870707681057
1988,Leicester,2021-10-24,0.880697731728931,2,0.07031549552111097,0.0,0.42514943352990653,-0.3593108258507707,0.002328108251059762,0.05238281082503731,1.0715627540052748
1989,Man United,2021-10-24,0.880697731728931,0,0.07031549552111097,0.34261488630415415,0.7447406935361985,-0.5509435255447621,0.002328108251059762,0.0,1.4897533897966924
1989,Liverpool,2021-10-24,0.880697731728931,5,0.07031549552111097,0.0,0.9162717472675771,-0.4478039015576701,0.002328108251059762,0.03097908167072099,1.4527882628817297
1990,Newcastle,2021-10-30,0.880697731728931,0,0.06711933663378775,0.34261488630415415,0.23803503953685026,-0.5925070311610519,0.002328108251059762,0.0,0.9382880712937312
1990,Chelsea,2021-10-30,0.880697731728931,3,0.06711933663378775,0.0,0.9853958301324177,-0.14312769577006443,0.002328108251059762,0.05238281082503731,1.844796121801169
1991,Watford,2021-10-30,0.880697731728931,0,0.06711933663378775,0.34261488630415415,0.4713166414112079,-0.23529238705715366,0.002328108251059762,0.0,1.528784317271987
1991,Southampton,2021-10-30,0.880697731728931,1,0.06711933663378775,0.0,0.39131373110237444,-0.2833972048591134,0.002328108251059762,0.05238281082503731,1.1104445136820769
