PLAYER_NAME,USG_PCT,AST_PCT,REB_PCT,OREB_PCT,DREB_PCT,TS_PCT,E_TOV_PCT,PACE,MIN_TOTAL,GP,CLUSTER,ARCHETYPE,DIST_TO_CENTROID
JJ Redick,0.21,0.09366666666666668,0.035,0.007666666666666666,0.06,0.6173333333333333,7.233333333333333,97.55333333333333,5497.2,188,0,3-and-D / Role Player,2.846154988820362
JR Smith,0.19266666666666665,0.12633333333333333,0.05466666666666667,0.016,0.09466666666666668,0.5356666666666667,7.5,93.71666666666665,6862.700000000001,221,0,3-and-D / Role Player,1.942260609051211
JaKarr Sampson,0.16899999999999998,0.0915,0.07300000000000001,0.033,0.11499999999999999,0.501,14.25,100.215,2292.9,147,0,3-and-D / Role Player,2.2970422878005015
JaMychal Green,0.178,0.056999999999999995,0.134,0.101,0.17049999999999998,0.5615,16.0,98.85,1606.2,102,3,Glass Anchor / Traditional Center,1.5316234053495956
Jabari Parker,0.20400000000000001,0.0905,0.0895,0.061,0.1175,0.531,10.8,96.46000000000001,3146.7,101,1,Scoring Big / Power Forward,1.487507393760531
Jae Crowder,0.15933333333333333,0.08033333333333333,0.08033333333333333,0.036,0.12533333333333332,0.5443333333333333,7.833333333333333,98.83666666666666,5210.8,233,0,3-and-D / Role Player,1.480404928325037
Jahlil Okafor,0.272,0.088,0.117,0.075,0.16,0.536,11.7,97.08,1590.0,53,1,Scoring Big / Power Forward,1.504283796566046
Jamal Crawford,0.25766666666666665,0.162,0.035666666666666666,0.011999999999999999,0.058666666666666666,0.539,8.3,97.62666666666667,5925.1,212,2,Ball-Dominant Playmaker,2.292498100657979
Jameer Nelson,0.18500000000000003,0.302,0.05333333333333334,0.017666666666666667,0.09100000000000001,0.494,11.766666666666666,95.63,4618.3,170,2,Ball-Dominant Playmaker,0.990817476477525
James Anderson,0.14500000000000002,0.0885,0.058499999999999996,0.02,0.0985,0.4995,12.850000000000001,102.13499999999999,3031.1,131,0,3-and-D / Role Player,2.8751666781874725
James Ennis III,0.16899999999999998,0.089,0.0765,0.058499999999999996,0.095,0.581,10.850000000000001,94.83000000000001,1381.8,84,0,3-and-D / Role Player,1.9695218096647775
James Harden,0.299,0.32,0.07133333333333333,0.022333333333333334,0.12,0.607,12.133333333333333,98.03333333333335,8879.0,236,2,Ball-Dominant Playmaker,2.9944605277280876
James Johnson,0.17300000000000001,0.134,0.08433333333333333,0.04800000000000001,0.12066666666666666,0.5670000000000001,13.033333333333333,94.05666666666667,3252.2,179,0,3-and-D / Role Player,2.224510652950496
James Jones,0.15633333333333332,0.057666666666666665,0.051,0.013333333333333334,0.08800000000000001,0.6036666666666667,5.633333333333333,93.65333333333335,1368.5,125,0,3-and-D / Role Player,2.9084187734953573
Jan Vesely,0.13,0.043,0.123,0.095,0.158,0.498,14.1,96.39,777.6,54,3,Glass Anchor / Traditional Center,1.6040252758074443
Jared Dudley,0.132,0.10466666666666667,0.06,0.024666666666666667,0.09433333333333334,0.5716666666666667,9.566666666666666,97.33,5543.1,227,0,3-and-D / Role Player,1.4020484600496685
Jared Sullinger,0.227,0.12833333333333333,0.15,0.09833333333333333,0.20433333333333334,0.492,8.799999999999999,97.29333333333334,5520.0,213,1,Scoring Big / Power Forward,1.779256348023049
Jarrett Jack,0.20233333333333334,0.286,0.05633333333333334,0.009,0.10433333333333333,0.5083333333333333,12.166666666666666,95.68666666666667,5523.2,192,2,Ball-Dominant Playmaker,0.6799693836311199
Jason Maxiell,0.1225,0.0315,0.0965,0.0715,0.1235,0.457,10.3,95.59,1368.0,95,0,3-and-D / Role Player,2.4880293930699215
Jason Smith,0.19633333333333333,0.09166666666666667,0.09933333333333333,0.053,0.14866666666666667,0.5016666666666666,9.333333333333334,95.75666666666666,3796.4000000000005,189,1,Scoring Big / Power Forward,1.2659826853712959
Jason Terry,0.14233333333333334,0.14,0.03333333333333333,0.009,0.059,0.54,10.333333333333334,98.10333333333334,3470.6000000000004,184,0,3-and-D / Role Player,1.700826955942918
Jason Thompson,0.136,0.06566666666666666,0.13566666666666669,0.072,0.19733333333333333,0.527,11.533333333333333,96.29333333333334,4471.6,210,3,Glass Anchor / Traditional Center,1.3347961646982214
Jeff Adrien,0.14900000000000002,0.08399999999999999,0.1625,0.0975,0.23349999999999999,0.5235000000000001,10.1,96.95,1175.2,70,3,Glass Anchor / Traditional Center,1.7376206636550175
Jeff Ayres,0.13566666666666669,0.07466666666666667,0.13166666666666668,0.079,0.18166666666666664,0.6026666666666666,17.733333333333334,98.64999999999999,1438.6,141,3,Glass Anchor / Traditional Center,2.1042033913497002
Jeff Green,0.21766666666666667,0.09200000000000001,0.06966666666666667,0.025666666666666667,0.11499999999999999,0.5213333333333333,8.766666666666666,95.23333333333333,7517.4,240,0,3-and-D / Role Player,1.4756433165747085
Jeff Teague,0.252,0.3516666666666666,0.043000000000000003,0.014,0.07033333333333334,0.5526666666666666,11.833333333333334,97.57333333333334,7021.8,231,2,Ball-Dominant Playmaker,1.730911544875771
Jeff Withey,0.146,0.05933333333333333,0.12566666666666668,0.08433333333333333,0.16766666666666666,0.579,10.866666666666667,94.7,1601.3000000000002,146,3,Glass Anchor / Traditional Center,1.6884882474673308
Jeffery Taylor,0.1725,0.0765,0.053,0.026,0.08249999999999999,0.4585,9.9,94.655,1058.4,55,0,3-and-D / Role Player,1.77152935298601
Jerami Grant,0.17049999999999998,0.1005,0.07600000000000001,0.0395,0.11299999999999999,0.488,12.649999999999999,99.46000000000001,3441.6,142,0,3-and-D / Role Player,1.801520754485559
Jeremy Evans,0.12766666666666668,0.05266666666666667,0.12,0.08066666666666668,0.15766666666666665,0.6016666666666667,8.366666666666667,97.16000000000001,1725.8,134,3,Glass Anchor / Traditional Center,2.4803939177016843
Jeremy Lamb,0.20766666666666667,0.11966666666666666,0.07966666666666666,0.021666666666666667,0.13633333333333333,0.5296666666666666,7.566666666666666,96.24000000000001,3398.7,191,0,3-and-D / Role Player,1.4910675594892888
Jeremy Lin,0.21,0.2333333333333333,0.051333333333333335,0.016666666666666666,0.08466666666666667,0.5483333333333333,13.066666666666668,98.19,6012.5,223,2,Ball-Dominant Playmaker,1.25494010331334
Jerian Grant,0.185,0.236,0.054,0.017,0.091,0.479,12.3,96.59,1261.6000000000001,76,2,Ball-Dominant Playmaker,1.0362528888589688
Jermaine O'Neal,0.181,0.045,0.134,0.099,0.164,0.57,13.6,96.62,884.4000000000001,44,3,Glass Anchor / Traditional Center,0.9782685624181126
Jerryd Bayless,0.18066666666666667,0.19200000000000003,0.051,0.013666666666666666,0.08866666666666667,0.5283333333333333,11.0,94.33,4904.7,201,2,Ball-Dominant Playmaker,1.6465610570460911
