PLAYER_NAME,USG_PCT,AST_PCT,REB_PCT,OREB_PCT,DREB_PCT,TS_PCT,E_TOV_PCT,PACE,MIN_TOTAL,GP,CLUSTER,ARCHETYPE,DIST_TO_CENTROID
Kristaps Porziņģis,0.255,0.12433333333333334,0.10966666666666668,0.05433333333333334,0.16133333333333333,0.6156666666666667,7.3,101.33666666666666,3664.8,131,1,Rim Protector / Defensive Big,1.9677083650414706
Kyle Anderson,0.14100000000000001,0.22633333333333336,0.08566666666666667,0.043333333333333335,0.12833333333333333,0.5413333333333333,8.966666666666667,101.28666666666668,3637.2,183,0,Pass-First Guard,1.652412813235612
Kyle Filipowski,0.1905,0.14800000000000002,0.14450000000000002,0.07300000000000001,0.219,0.59,12.0,103.26499999999999,3321.0,149,1,Rim Protector / Defensive Big,1.8082567153910223
Kyle Kuzma,0.24666666666666667,0.159,0.09100000000000001,0.028333333333333332,0.153,0.5473333333333333,11.0,102.37,6026.8,204,2,Ball-Dominant Playmaker,1.9008047088170235
Kyle Lowry,0.11133333333333334,0.18299999999999997,0.04666666666666667,0.012000000000000002,0.083,0.4756666666666667,9.766666666666667,100.53666666666668,2467.6,109,0,Pass-First Guard,2.1090709913630272
Kyrie Irving,0.269,0.21150000000000002,0.0665,0.027000000000000003,0.10450000000000001,0.601,7.25,100.435,3835.0,108,2,Ball-Dominant Playmaker,1.3421928915251495
Kyshawn George,0.189,0.1795,0.0775,0.026500000000000003,0.1285,0.531,12.100000000000001,103.095,3194.0,116,0,Pass-First Guard,1.1264360777395646
LaMelo Ball,0.321,0.38966666666666666,0.078,0.032,0.12766666666666668,0.5476666666666667,10.533333333333333,101.25999999999999,4230.6,141,2,Ball-Dominant Playmaker,2.1346548128902962
Landry Shamet,0.15833333333333333,0.079,0.03966666666666666,0.018,0.06233333333333333,0.585,7.2,100.87333333333333,2659.8,147,3,3-and-D / Role Player,1.3202985415713853
Larry Nance Jr.,0.13466666666666668,0.11966666666666666,0.11133333333333334,0.061,0.16433333333333333,0.5966666666666667,9.933333333333334,102.08999999999999,2125.1,120,1,Rim Protector / Defensive Big,1.003191542677572
Lauri Markkanen,0.247,0.08833333333333333,0.10166666666666667,0.055,0.148,0.6033333333333334,6.5,102.87,4736.9,144,1,Rim Protector / Defensive Big,2.0488620553207038
LeBron James,0.2793333333333333,0.36366666666666664,0.103,0.02666666666666667,0.17300000000000001,0.6093333333333333,11.0,100.81666666666668,6941.3,201,2,Ball-Dominant Playmaker,1.8845520770703499
Leonard Miller,0.19066666666666665,0.09233333333333334,0.15066666666666664,0.07833333333333332,0.229,0.6223333333333333,7.666666666666667,108.52666666666669,801.5,76,1,Rim Protector / Defensive Big,3.8508327051266003
Lindy Waters III,0.151,0.10466666666666667,0.062,0.019,0.10533333333333333,0.5630000000000001,5.8,100.64999999999999,1345.2,130,3,3-and-D / Role Player,1.116989887874206
Lonnie Walker IV,0.22449999999999998,0.14,0.062,0.0125,0.1135,0.5465,8.100000000000001,100.91999999999999,1485.1999999999998,78,3,3-and-D / Role Player,1.6240637729341725
Lonzo Ball,0.14100000000000001,0.2115,0.0785,0.0305,0.127,0.478,11.95,105.235,1505.0,70,0,Pass-First Guard,2.3562794345261904
Luguentz Dort,0.14133333333333334,0.06233333333333333,0.06433333333333334,0.035333333333333335,0.09200000000000001,0.5676666666666667,7.466666666666666,101.42666666666666,6166.0,219,3,3-and-D / Role Player,0.8446770262434026
Luka Dončić,0.35033333333333333,0.38566666666666666,0.11433333333333333,0.021333333333333333,0.20333333333333334,0.6066666666666666,10.033333333333333,100.67,6686.2,184,2,Ball-Dominant Playmaker,2.9573704476644656
Luka Garza,0.229,0.07233333333333335,0.12,0.132,0.106,0.6103333333333333,7.833333333333333,103.63666666666667,1458.6999999999998,133,1,Rim Protector / Defensive Big,2.9510745431705248
Luke Kennard,0.1456666666666667,0.17666666666666667,0.056333333333333326,0.018,0.09499999999999999,0.6536666666666666,9.5,102.07333333333334,4144.4,182,3,3-and-D / Role Player,2.1266462301328315
Luke Kornet,0.106,0.106,0.13233333333333333,0.12233333333333334,0.14233333333333334,0.7026666666666667,6.3999999999999995,98.39999999999999,3768.6000000000004,204,4,Glass Anchor / Traditional Center,3.5640457365205425
Malachi Flynn,0.1975,0.232,0.07050000000000001,0.0495,0.093,0.5225,13.25,97.625,919.9,73,0,Pass-First Guard,2.313196320603347
Malaki Branham,0.20066666666666666,0.13733333333333334,0.05833333333333333,0.02366666666666667,0.09333333333333334,0.5683333333333334,10.933333333333332,103.11333333333334,2299.6,150,0,Pass-First Guard,1.508646604706862
Malcolm Brogdon,0.2285,0.28400000000000003,0.07100000000000001,0.03,0.11349999999999999,0.552,8.2,101.345,1683.3,63,2,Ball-Dominant Playmaker,1.2707780433590337
Malik Beasley,0.1785,0.074,0.052,0.018500000000000003,0.0835,0.5965,6.05,102.51,4618.0,161,3,3-and-D / Role Player,1.6504548343574466
Malik Monk,0.239,0.248,0.052,0.012666666666666666,0.09200000000000001,0.5603333333333333,9.933333333333334,101.78666666666668,5290.0,199,2,Ball-Dominant Playmaker,1.5078072303504177
MarJon Beauchamp,0.18866666666666668,0.09999999999999999,0.09500000000000001,0.04466666666666667,0.145,0.5633333333333334,12.666666666666666,105.0,963.0999999999999,97,1,Rim Protector / Defensive Big,2.223898038548165
Marcus Morris Sr.,0.162,0.066,0.08,0.026,0.139,0.558,8.6,98.26,818.3,49,3,3-and-D / Role Player,1.677131863483647
Marcus Sasser,0.19299999999999998,0.23966666666666667,0.043000000000000003,0.015,0.07166666666666667,0.5546666666666668,10.6,101.89666666666666,2614.4,166,0,Pass-First Guard,1.2291367519364231
Marcus Smart,0.19133333333333336,0.18833333333333332,0.046000000000000006,0.018333333333333333,0.073,0.5413333333333333,12.833333333333334,103.28333333333335,3051.0,116,0,Pass-First Guard,1.3720645134888612
Mark Williams,0.17966666666666667,0.09233333333333334,0.17200000000000001,0.12333333333333334,0.22166666666666668,0.6673333333333334,9.4,100.60333333333334,3095.6000000000004,123,4,Glass Anchor / Traditional Center,1.8196127843000256
Markelle Fultz,0.18033333333333335,0.23666666666666666,0.049666666666666665,0.03266666666666667,0.06533333333333334,0.3753333333333333,13.633333333333333,103.59666666666668,1132.4,69,0,Pass-First Guard,3.384131249036016
Marvin Bagley III,0.19466666666666665,0.083,0.144,0.121,0.16833333333333333,0.6166666666666667,9.433333333333334,103.31666666666666,2521.6,141,1,Rim Protector / Defensive Big,2.166090742298943
Mason Plumlee,0.10866666666666665,0.12833333333333333,0.16833333333333333,0.09433333333333334,0.24033333333333332,0.6783333333333333,16.2,101.35666666666667,2150.6,140,4,Glass Anchor / Traditional Center,2.160676063859486
Matas Buzelis,0.202,0.0875,0.0895,0.034,0.14250000000000002,0.5785,10.65,104.815,3760.4,157,1,Rim Protector / Defensive Big,2.051780424575482
Matisse Thybulle,0.128,0.09600000000000002,0.06033333333333333,0.03,0.09433333333333332,0.5763333333333334,10.766666666666666,101.83666666666666,2280.5,110,3,3-and-D / Role Player,1.2993914544703156
Max Christie,0.148,0.09066666666666667,0.062,0.014,0.107,0.5716666666666667,9.666666666666666,102.58333333333333,5314.8,222,3,3-and-D / Role Player,1.2701798438695664
Max Strus,0.16,0.14533333333333334,0.08766666666666667,0.034,0.13833333333333334,0.5896666666666667,8.299999999999999,101.53666666666668,3803.0,132,3,3-and-D / Role Player,1.2207357035523758
Maxi Kleber,0.09100000000000001,0.08700000000000001,0.08333333333333333,0.053,0.11233333333333333,0.5236666666666666,12.433333333333332,101.74333333333334,1968.8,120,3,3-and-D / Role Player,2.5002961238047945
Maxime Raynaud,0.178,0.074,0.14,0.07,0.211,0.619,10.0,101.41,1961.0,74,1,Rim Protector / Defensive Big,1.4549976436325558
Micah Peavy,0.135,0.089,0.059,0.046,0.073,0.455,5.4,103.08,915.0,61,3,3-and-D / Role Player,2.946291900315658
Micah Potter,0.12833333333333333,0.07166666666666667,0.11399999999999999,0.056666666666666664,0.17133333333333334,0.617,11.566666666666668,102.05666666666667,1799.5,101,1,Rim Protector / Defensive Big,1.606016664465074
Michael Porter Jr.,0.23033333333333336,0.10433333333333333,0.108,0.04566666666666667,0.17033333333333334,0.6043333333333333,7.8,99.10000000000001,6852.6,210,1,Rim Protector / Defensive Big,2.1033961927740914
Mikal Bridges,0.19999999999999998,0.154,0.05433333333333334,0.024999999999999998,0.08433333333333333,0.5773333333333334,7.5,98.44333333333333,8577.2,246,3,3-and-D / Role Player,1.6837399640386277
Mike Conley,0.13699999999999998,0.246,0.04933333333333333,0.017666666666666667,0.08,0.5723333333333334,8.133333333333333,99.29333333333334,4943.7,201,3,3-and-D / Role Player,2.07835825132572
